"lat","long"
"33.0361936821905","-116.738694756513"
"37.7467002522242","-122.430102575973"
"37.9346844694263","-121.262807503326"
"35.388837582902","-120.400141335723"
"37.4243984361084","-122.322184696016"
"34.7221071989965","-120.020065101279"
"37.2273191706562","-121.68337810002"
"37.0547142229412","-121.98477824412"
"40.7584013863253","-122.036352488563"
"39.5777034825115","-120.505322993164"
"41.5884072470894","-122.536498236854"
"38.2915780332445","-121.905993287415"
"38.5281525005295","-122.887805267049"
"37.5550790483001","-120.99089048859"
"39.0336102055329","-121.688200448117"
"40.1198554068335","-122.224832410572"
"40.6475408273078","-123.104017612705"
"36.2206772391181","-118.793140986576"
"38.0247003277516","-119.947428698363"
"34.4721798754673","-119.076108928766"
"38.6869410239767","-121.897370049058"
"39.2672722264811","-121.341052476644"
"39.8674468074145","-104.334583759664"
"37.5629287569281","-105.787693554384"
"39.64309756286","-104.339285530484"
"37.1938065084634","-107.040837621677"
"37.3167035987235","-102.555388949635"
"37.9506364921841","-103.056645258568"
"40.0893745523797","-105.358049557386"
"39.9515595172637","-105.060152988487"
"38.7506799744689","-106.191432925045"
"38.8219297363137","-102.605585853451"
"39.6855988852808","-105.636955676692"
"37.1958063490203","-106.183700296808"
"37.2700763796999","-105.422647692711"
"38.3161266542838","-103.77525844857"
"38.0987565646102","-105.36011715347"
"38.8589088656098","-107.856498444541"
"39.7595957096955","-104.875137929485"
"37.7556723227991","-108.504847816119"
"39.3241225426754","-104.919196216589"
"39.620839971098","-106.689274572438"
"39.2803015275433","-104.130671805965"
"38.82773920311","-104.517652883938"
"38.4686663424428","-105.434450870179"
"39.592141762377","-107.898938629653"
"39.8551144844006","-105.51547724695"
"40.0957316544382","-106.118253138775"
"38.6634312450449","-107.027853011475"
"37.8308446231546","-107.30185666173"
"37.6739613452873","-104.966187267741"
"40.6598647667614","-106.343243525401"
"39.5794381114308","-105.242083663635"
"38.4278772643064","-102.734094308423"
"39.2987263909173","-102.599050380557"
"39.1967044330369","-106.341651970633"
"37.2818822307925","-107.837940675514"
"40.6651351589473","-105.461978842161"
"37.3134604655338","-104.026008493175"
"38.9843531997047","-103.510510477231"
"40.7202714012453","-103.108241972319"
"39.0128136313873","-108.467019462826"
"37.6675962499425","-106.929776129119"
"40.6133933688472","-108.203749974109"
"37.3388435161934","-108.602750826816"
"38.4014004262134","-108.267529094339"
"40.2537880755153","-103.796860321297"
"37.8950064234217","-103.709220602429"
"38.15557712675","-107.768260969074"
"39.1156162144263","-105.70869814893"
"40.5865565944499","-102.353087804891"
"39.2111597273626","-106.912067221369"
"37.9514657174635","-102.384410810297"
"38.1654373494852","-104.508256898416"
"39.9710066101374","-108.217519616693"
"37.5744869550404","-106.379006664173"
"40.4792696919521","-106.990611355144"
"38.0765759932983","-106.277290806349"
"37.757346320684","-107.671450714161"
"38.0038762414821","-108.399220314336"
"40.8703440135789","-102.350675700314"
"39.6288673324657","-106.110871219065"
"38.8788118070741","-105.152558207293"
"39.9647283194825","-103.198201662501"
"40.5499892217166","-104.385127406596"
"39.9975132351905","-102.423206118483"
"41.2717911664902","-73.3847390053324"
"41.8057004660549","-72.7332865678077"
"41.7927431151914","-73.2444888843081"
"41.4667369328153","-72.5372240066675"
"41.4112489166344","-72.9360094202783"
"41.4822892405195","-72.1013178275755"
"41.8529895769976","-72.3372940008522"
"41.8275491701509","-71.9885158665028"
"39.0869401745593","-75.5690501385785"
"39.5846172404814","-75.6497530531583"
"38.664594246631","-75.3890033982417"
"29.676833124771","-82.3539733911006"
"30.3305295390229","-82.2839573158619"
"30.3100345936009","-85.6202450455945"
"29.9514493825709","-82.1633285629764"
"28.2015307272393","-80.7649436226688"
"26.1533588650846","-80.4912059147346"
"30.4095945098023","-85.1959483645617"
"26.8947437396714","-81.8035709428087"
"28.8531255182075","-82.4587322422851"
"29.9854536816848","-81.8523471045705"
"26.122851092243","-81.3323864881345"
"30.2238340716843","-82.6186182481399"
"27.1849678655903","-81.8077420349711"
"29.6153138890605","-83.1512101206799"
"30.3274218625193","-81.6888029780942"
"30.7180753234812","-87.3765775165021"
"29.4593508949227","-81.3146818929997"
"29.8902387105224","-84.8038687313595"
"30.585505235782","-84.6130869484078"
"29.7303842721473","-82.7954289551656"
"26.9573631145019","-81.1849016358488"
"29.9573692987018","-85.2216801953738"
"30.4977677671854","-82.9444817477239"
"27.4906010513631","-81.8102212214087"
"26.5521878567171","-81.1653893022275"
"28.5498111991648","-82.4166103926091"
"27.3423863074219","-81.3396264862766"
"27.9298015376673","-82.3068097878427"
"30.8715048180484","-85.8097839548613"
"27.6932794345881","-80.6223951472141"
"30.7988091623488","-85.2123787637032"
"30.4338227712342","-83.8959363383966"
"29.9889773429241","-83.1783156307651"
"28.7639228472265","-81.7057038056776"
"26.5802954575764","-81.7876478752225"
"30.4636561813495","-84.2783890064442"
"29.3261744401417","-82.7361523670892"
"30.2443674277304","-84.8800231741278"
"30.4465991062151","-83.4655772643155"
"27.4684835202538","-82.2953193672554"
"29.2107784339594","-82.0548353404025"
"27.0706196714155","-80.4536278403018"
"25.6107930639006","-80.5713744413803"
"25.5097560436909","-81.0324405864665"
"30.6062007797927","-81.8327524133231"
"30.7197340791963","-86.5912334329785"
"30.7197340791963","-86.5912334329785"
"27.3920037226575","-80.8883759998341"
"28.5105481386709","-81.3222371582805"
"28.0581056414067","-81.148970197883"
"26.6468460771856","-80.4759259592796"
"28.3084329071403","-82.38667113846"
"27.9378810959774","-82.7256476148876"
"27.9460497914323","-81.6993906793015"
"29.6094465414972","-81.7391665383382"
"29.8886966757262","-81.4508754137425"
"27.3757232639938","-80.4862454403786"
"30.7331086826206","-87.0128679231316"
"27.1804432443524","-82.3172499328579"
"28.7148613847535","-81.2339759011187"
"28.7026558296288","-82.0784244258666"
"30.2003964891956","-82.985883210824"
"30.0501134179383","-83.5974713734202"
"30.0431731267525","-82.3682290969604"
"29.0576569933909","-81.1969998287038"
"30.1744343655658","-84.4006384957485"
"30.6559658247282","-86.1574573742466"
"30.6147719430816","-85.6603672191649"
"31.7487104241941","-82.2858418830682"
"31.2980859002355","-82.8764793878041"
"31.5526251029155","-82.4484481488361"
"31.3283074089792","-84.4367135126441"
"33.0645455960015","-83.2431699714765"
"34.3552248477028","-83.4974569155982"
"33.9971473907675","-83.7106235720568"
"34.2421528324165","-84.8382387770837"
"31.7589108302907","-83.2179050361951"
"31.2742018451297","-83.2288146474918"
"32.8013635467724","-83.6929888089472"
"32.4312184232756","-83.3218173921412"
"31.1977873387305","-81.9772710412519"
"30.8414461161983","-83.5775597972015"
"32.0224328560173","-81.4495700641797"
"32.396218866717","-81.7398309205967"
"33.0595967291701","-81.9997421827321"
"33.2924904863334","-83.9563219432616"
"31.5280069624107","-84.6203150630221"
"30.9361069777105","-81.6987218021371"
"32.3987491875147","-82.0699646957345"
"33.5814523491993","-85.0764506341098"
"34.9035438613643","-85.1324449613993"
"30.7854361577936","-82.1342770260005"
"32.0340920661946","-81.1565304584338"
"32.3432820292577","-84.7814932578355"
"34.4743678194378","-85.3418271039582"
"34.2505031949755","-84.4740504118084"
"33.9558815610178","-83.3684305803729"
"31.6281801498341","-84.9758722144858"
"33.5427233142227","-84.3503049823194"
"30.9138928109453","-82.7029146657545"
"33.9486643248591","-84.5721549154832"
"31.5488426807113","-82.8506821944086"
"31.1879435375913","-83.7666076381615"
"33.5492286018323","-82.2680316883356"
"31.1544229231601","-83.4304553921905"
"33.3523984592101","-84.7549457116176"
"32.7085439976854","-83.982085345291"
"31.9210742572111","-83.7676635227669"
"34.8558637592191","-85.5032504548968"
"34.4401882059897","-84.1680398557006"
"30.880784364198","-84.5739861964385"
"33.7720539573923","-84.2206782860661"
"32.1669842861882","-83.1651762131299"
"32.1563638775916","-83.7947574315619"
"31.5340083766332","-84.209729909832"
"33.7033280776867","-84.7648992332499"
"31.326590737854","-84.8979480530469"
"30.708626257528","-82.890639694332"
"32.3690612938824","-81.3401318762423"
"34.1161604449739","-82.8407127853013"
"32.5856535379038","-82.3014280221962"
"32.1550600752119","-81.8843541076504"
"34.8625869663174","-84.3182645657276"
"33.418433980366","-84.4853970028168"
"34.2650499520152","-85.2131015114326"
"34.2283908880929","-84.124685044832"
"34.3752542899993","-83.2276463850911"
"33.7944840577355","-84.4616305144043"
"34.687859564504","-84.4523159048091"
"33.2331976647826","-82.6099926437898"
"31.2476914230829","-81.5605492389235"
"34.5020901132491","-84.8748116475462"
"30.8768198264449","-84.2283152995271"
"33.5777924562201","-83.1649001760472"
"33.9656942852565","-84.0229537074135"
"34.6261135679002","-83.5303133561113"
"34.3176603909736","-83.8175005080193"
"33.2726024250418","-82.998317526659"
"33.7940403256923","-85.2070759473713"
"32.7334398045127","-84.9063585155693"
"34.351547396197","-82.9663521864249"
"33.2961600783216","-85.1224186651001"
"33.4545696381826","-84.1507971321829"
"32.4575702965943","-83.6619041786229"
"31.6044901150281","-83.2756291512932"
"34.1396006263149","-83.5646969037267"
"33.3170083264304","-83.6842061794285"
"31.8015995854587","-82.6340889540131"
"33.0573360066451","-82.4174729387326"
"32.7890581587649","-81.9630222735784"
"32.6994028556223","-82.6591160318471"
"33.0218240281051","-83.5546020088218"
"33.0745353928326","-84.1371734825316"
"31.0405735167192","-83.0593998556867"
"32.4610092097205","-82.9205251344898"
"31.777731318912","-84.1414362175183"
"31.8355102315708","-81.5029557114756"
"33.7925158788217","-82.4546461900077"
"31.7540797143911","-81.7456954750671"
"30.8335725713768","-83.2641751825493"
"34.5672769781705","-84.0003483106774"
"33.4845465058835","-82.480043889077"
"31.5019405090719","-81.4147327005668"
"32.3528022199311","-84.0368598349988"
"34.1276946233778","-83.206306787774"
"32.3515851041411","-84.5221032751819"
"33.0348471060398","-84.6823973604761"
"31.166260542649","-84.7218286361001"
"31.2251798869299","-84.1905096502694"
"33.0126926863189","-83.9152234226285"
"32.1707663738012","-82.5316426755451"
"33.5893564475374","-83.4892104095486"
"34.7861434570713","-84.745207183282"
"32.5063687292412","-84.8714392718442"
"33.5556169772227","-83.8487137639956"
"33.8327739722318","-83.4372401212632"
"33.8790181082001","-83.0825026602746"
"33.9237113239783","-84.8614377465952"
"32.5611340992276","-83.8215554314544"
"34.4641925844032","-84.4658213894643"
"31.3606121067338","-82.2088523444154"
"33.0909849979321","-84.3866420879418"
"34.0058626600228","-85.1841941430662"
"32.2310827773391","-83.4730036264069"
"33.3204958818707","-83.3675013579347"
"31.8677855101103","-85.018359003891"
"34.8782030783295","-83.4026908060236"
"31.7629524626241","-84.750608238492"
"33.3640206418846","-82.0734964582929"
"33.6563654319414","-84.0241896182288"
"32.258894529968","-84.3090023598179"
"32.748788141999","-81.6102355486375"
"30.9393010784371","-84.865943276935"
"33.2604133848718","-84.2839154234914"
"34.5508526769578","-83.2930992232264"
"32.0757701539031","-84.8334717107873"
"32.0363875316715","-84.19290165371"
"32.6947511913588","-84.5254159547112"
"33.5669071641295","-82.8793234707926"
"32.0430827586693","-82.0563932995088"
"32.5490561194336","-84.2443767380321"
"31.9266003960981","-82.9379080656065"
"31.7757553011623","-84.4328920120368"
"30.8643951973545","-83.9152662647036"
"31.4575804587449","-83.5215892508158"
"32.1174334975123","-82.329305116606"
"34.9146174843298","-83.7399076688155"
"32.3998074116828","-82.5655231200092"
"33.032102856105","-85.0232491240845"
"31.7154576345032","-83.6217624071894"
"32.660956491346","-83.4247369257806"
"34.8297612394429","-83.9907740427194"
"32.8777280743714","-84.2988485980761"
"34.7343124934596","-85.300196776749"
"33.7803917030442","-83.7332143419477"
"31.0518891415083","-82.4203935235828"
"33.4151947435914","-82.6763303959436"
"32.9688648017013","-82.7958735798767"
"31.5503183459943","-81.9132249981187"
"32.0453899224488","-84.545276532849"
"32.1138228959828","-82.7216209556633"
"34.6424058192047","-83.7460366887512"
"34.8038538550159","-84.9621118475222"
"31.9692335628901","-83.4293456888495"
"33.7827512970433","-82.7458588816128"
"32.7970782414522","-83.1719062595439"
"31.5527395599156","-83.847744210049"
"43.4436571530937","-116.234724178731"
"44.8851147859567","-116.452971602575"
"42.6674747726963","-112.216677253147"
"42.2859202171597","-111.32860970066"
"47.2115391666088","-116.659625696705"
"43.2109610862213","-112.389956498097"
"43.4014638632071","-113.966849336154"
"43.9820042597857","-115.722492740605"
"48.2931105867194","-116.600978554874"
"43.3862049941867","-111.612852985791"
"48.7649602189539","-116.471333479017"
"43.7181808107527","-113.160438628443"
"43.4557700724488","-114.796042309317"
"43.6200710579254","-116.703673880906"
"42.7710778693763","-111.561392190453"
"42.2818713966625","-113.589793262374"
"44.2781695932037","-112.339829686379"
"46.6653742906319","-115.657123622825"
"44.2320447237122","-114.274904269874"
"43.3477348614182","-115.460875931137"
"42.1812147242541","-111.806332971274"
"44.2226952732464","-111.476779125378"
"44.0558305702744","-116.388130815091"
"42.9618265225036","-114.800447723966"
"45.8351337602555","-115.466391685491"
"43.8143711931357","-112.298574435989"
"42.686016057649","-114.255856774576"
"47.6692194297875","-116.69997891847"
"46.8080400144944","-116.71231743496"
"44.9337000018688","-113.931548378574"
"46.231525767434","-116.422582515894"
"42.9973136243796","-114.130073161504"
"43.7793473476154","-111.647236883492"
"42.844673144531","-113.631501308395"
"46.3155741535481","-116.752673367452"
"42.1946303732438","-112.530215625994"
"42.5796414672762","-116.163750983898"
"43.9995152561152","-116.756014979776"
"42.6893535924599","-112.832281156009"
"47.3428025020397","-115.892152981828"
"43.755726330397","-111.205297898355"
"42.3512845144618","-114.654587370834"
"44.757743702104","-115.562074012906"
"44.4455740653941","-116.782538082359"
"39.9909290361931","-91.19592792722"
"37.1949868317214","-89.3390728230766"
"38.8862535673411","-89.4437166259327"
"42.3222962249923","-88.8250460631719"
"39.9647127648143","-90.7561301879197"
"41.4068062113099","-89.5350502718927"
"39.1667827513495","-90.6701085683186"
"42.070598514286","-89.9394163916743"
"39.9780302777761","-90.2506414602615"
"40.1429486962894","-88.2037833864517"
"39.5461926465937","-89.2845451005616"
"39.3362149789326","-87.7935691636103"
"38.7587374091058","-88.4949479641442"
"38.6057302154768","-89.4292212229667"
"39.5226016102838","-88.2235136483308"
"41.8434960118233","-87.8211314031387"
"39.0064861451205","-87.7691460927179"
"39.2768345937742","-88.242079606226"
"41.8958327681445","-88.7759197180525"
"40.1797721958088","-88.907519523224"
"39.7719012206612","-88.2211218109692"
"41.8556780792384","-88.0921808884923"
"39.6828744729563","-87.7486642667478"
"38.4199003152352","-88.0571344599193"
"39.0611359537048","-88.5927113626987"
"39.0012589074733","-89.0308840369883"
"40.6042094155621","-88.2271665148606"
"37.9958117976131","-88.9278768917883"
"40.4773272630587","-90.2115382900183"
"37.7693421577369","-88.232794977284"
"39.3586521502763","-90.3929907523468"
"41.2876954473517","-88.4254308001561"
"38.0852352109009","-88.5424274545461"
"40.4073877176832","-91.1723043447558"
"37.5223101493157","-88.2719162262712"
"40.8220236002199","-90.9308226388135"
"41.3549374210426","-90.137913765074"
"40.7495751852115","-87.8291911611698"
"37.7852279433796","-89.3896627776262"
"39.0155376673907","-88.1597108545045"
"38.3011555218189","-88.9277859167271"
"39.0844794173264","-90.3616020566532"
"42.3662604967461","-90.2126930767537"
"37.4655962678083","-88.8852527498589"
"41.9406415024349","-88.4340131282821"
"41.1411605249772","-87.8650842517039"
"41.5916395617495","-88.4364419149464"
"40.9336930390491","-90.2199401860094"
"42.3200517297835","-88.0034333625923"
"41.3458792122482","-88.8937039803966"
"38.7251674549465","-87.734431132558"
"41.7482538305849","-89.3042435848118"
"40.8955837284888","-88.5634840559074"
"40.1275617995996","-89.3740589026514"
"40.4577524187182","-90.6848257014953"
"42.3238025662658","-88.453960988341"
"40.4936794132547","-88.8534595665925"
"39.8628688008465","-88.9682898020096"
"39.2624571843145","-89.9291343938503"
"38.8303887491212","-89.9105281123452"
"38.6510713942583","-88.9232127466715"
"41.0356747954766","-89.3531419648777"
"40.2449244776465","-89.9233282648864"
"37.2200531438436","-88.7117136853622"
"40.0321401588635","-89.805857595852"
"41.2074794136819","-90.7452624271497"
"38.2800618932594","-90.1793025077106"
"39.2315350715281","-89.4832208427046"
"39.7212613128771","-90.2064372838956"
"39.6431194551178","-88.6221422909506"
"42.0426493783743","-89.3253973875684"
"40.7926075186117","-89.7640966637681"
"38.0834372715225","-89.3724863132459"
"40.0138744668584","-88.5953643153605"
"39.6245906212173","-90.8935526154326"
"37.4191913107011","-88.5634612005253"
"37.2272170698662","-89.1242105612305"
"41.2076074017238","-89.2903081832056"
"38.0539682005273","-89.8322247075074"
"38.7183812802575","-88.0908193622678"
"41.4725127424379","-90.5634735460714"
"38.4720784804577","-89.932975960636"
"37.7591526540434","-88.5439062308047"
"39.7615345535322","-89.6640893656412"
"40.1598215654205","-90.6220982095999"
"39.6475886589427","-90.4785719975753"
"39.3922495776179","-88.8082647023985"
"41.0968932312868","-89.803886641432"
"42.349685782963","-89.6635416293084"
"40.5098780959534","-89.5184683257818"
"37.4757551569264","-89.2592981760812"
"40.1863835771084","-87.7380433135403"
"38.4548925634241","-87.8460436478574"
"40.8506818094858","-90.6211641900307"
"38.3510502751372","-89.4150370854803"
"38.4332959558242","-88.4286097379465"
"38.0924744501341","-88.1843915766875"
"41.7583036640328","-89.9174342340438"
"41.4481575142494","-87.9852966380962"
"37.7355761107562","-88.9326957507915"
"42.3344911336733","-89.1632802726109"
"40.7901390341471","-89.2160689827388"
"40.7623542013297","-84.9338373165914"
"41.1044797878033","-85.0645566103311"
"39.2005731136601","-85.9117293170048"
"40.6129654495164","-87.3178798806813"
"40.4914681340456","-85.3232205245655"
"40.0601941015103","-86.4779534092038"
"39.1909351823044","-86.2418114527777"
"40.5925291921268","-86.5656299819549"
"40.7728481976026","-86.347420853837"
"38.4744333104956","-85.7151804926008"
"39.3912605246017","-87.1303439489261"
"40.310597811586","-86.4784549240108"
"38.2880308533792","-86.455943003535"
"38.7030266333445","-87.0811891927965"
"39.1469322810347","-84.9752861955932"
"39.3011085152475","-85.5141723565691"
"41.4075598472559","-84.9955796748796"
"40.2374223648218","-85.3959988140752"
"38.3628905326609","-86.8865117128798"
"41.6040129821814","-85.8658453587962"
"39.6340728418333","-85.1846947395279"
"38.3135653170304","-85.9122585403217"
"40.1318756215878","-87.2496998881416"
"39.4086293109866","-85.0630306420278"
"41.0520800027689","-86.2716599130523"
"38.3131463241129","-87.5951300565773"
"40.5312508888325","-85.6565608125363"
"39.0358730710763","-86.9763237664187"
"40.0802174086184","-86.0571337652598"
"39.8273005052914","-85.7821200771244"
"38.1924661068885","-86.1184524818662"
"39.7771086730413","-86.5197656219024"
"39.9349674177627","-85.3999353393787"
"40.4945704114997","-86.1175019459641"
"40.8398192153202","-85.4927158663923"
"38.9065186406449","-86.0458434748962"
"41.0279730117286","-87.1178822673199"
"40.4518568764967","-84.9985543055994"
"38.785232430516","-85.4472687912708"
"38.997632131997","-85.6371624079761"
"39.485157626147","-86.1119758284206"
"38.6925400172867","-87.4247370632473"
"41.249842070928","-85.8672654513555"
"41.6497540343078","-85.4284072401421"
"41.4223861895766","-87.3907545032519"
"41.5508653569802","-86.7452149720215"
"38.8405140869646","-86.4962055215427"
"40.1741090713876","-85.722098543261"
"39.784499032737","-86.1496323733179"
"41.3311850997468","-86.2707453769415"
"38.707464796914","-86.8146055204895"
"40.7834685451513","-86.0469385681696"
"39.1584101544358","-86.5393446472452"
"40.0520140304233","-86.9045584985766"
"39.4790513157758","-86.4553306190186"
"40.9631531479563","-87.400615351834"
"41.4092920850877","-85.4249668489753"
"38.9543671556542","-84.9643314359606"
"38.5368729849682","-86.5031154970495"
"39.3077075955609","-86.8515555249976"
"39.7785280644679","-87.2169593026616"
"38.0779045406397","-86.6467472100406"
"38.40242240883","-87.2399142468966"
"41.4647381854391","-87.0773267550153"
"38.0232597655916","-87.8772302895557"
"41.0462941645128","-86.7038534413055"
"39.6641470516985","-86.8542298800822"
"40.1655203214091","-85.0071226000161"
"39.1042337023007","-85.2730464096444"
"39.6149488951057","-85.4756324329185"
"41.6236993991443","-86.2938893939609"
"38.6831076896043","-85.7565539259464"
"39.5203896237518","-85.8047174579515"
"38.0140750033331","-87.015514611788"
"41.2840581443671","-86.652897385207"
"41.647967285741","-84.9920205030248"
"39.0885106533715","-87.4265414277622"
"38.8308280979766","-85.038685835935"
"40.402259038681","-86.9009474652128"
"40.3193942493601","-86.0532690641982"
"39.6225312161057","-84.9253209383744"
"38.0290325326656","-87.5943065515097"
"39.8617231935901","-87.4694150452033"
"39.4293306496966","-87.401497215479"
"40.8542157739201","-85.7973419970926"
"40.3566953856517","-87.361614869092"
"38.0929487885015","-87.282017720389"
"38.5971888820602","-86.1135169057304"
